title,country,location,date,url,skills,sectors
"Développeur Java, Spécialiste Réseaux Voix et Routage d’appels Confirmé",Maroc,Rabat,29/07/2021,/offre-emploi-developpeur-java-specialiste-reseaux-voix-et-routage-dappels-confirme-recrutement-sofrecom-services-maroc-rabat-125372.html,"['KS1283B6QCL2YCSJM44H', 'KS1264H6GVR1FW7B62YZ', 'KS120L876QXYT7MHGR18', 'KS1219W70LY1GXZDSKW5', 'KS120L771PM275D58Q8Z', 'KS127R7650Y7D6FBKDM4', 'KS125TB6YR6236RKM563', 'KS122C06Z8NDM5G6NYNT', 'KS1200771D9CR9LB4MWW', 'ESB92020333F27589A43', 'KS7AASDV6UOE7VFBGF4D', 'KS440F763Z9F5J9LWYZ2', 'KSS4ESYM02Z3TZ7ZHMDX', 'KS120L96KMYTDJ48NRSH', 'KS125LS6N7WP4S6SFTCK', 'KS440W865GC4VRBW6LJP', 'KS441X177WDQKLB79DFT', 'ES8B03DAD3B526316ED9', 'ES2884E132F1A422AC8F', 'KS122556LMQ829GZCCRV', 'KSM72DQX6NAMAD5W02FF', 'KS122RG6V68WP7PH59DR', 'KS120BC6BLYD8GXK5DSW', 'KS120H6772VQ0MQ5RLVD', 'KS014HYY1YCDHKPSUBQ9', 'KS127D06GY71W6HMWRM3', 'KS127CN6JB51G92VM1FW', 'KSFX6JBNDFS27G78LHSA', 'KS1280B68GD79P4WMVYW', 'ESB7D4D9034BC8B2CAB1', 'KS1219S69HLWD9V0GPMS', 'KS120626HMWCXJWJC7VK', 'KS120L470LCJFX8WYB2G', 'KS123K75YYK8VGH90NCS', 'ES76F4C57A88877D6D64', 'KS440HB654Y5C3NXXHN5', 'KS120076FGP5WGWYMP0F', 'KS7G64467Y66LWH9X6QJ', 'KS1243976G466GV63ZBY', 'KS128FQ6BBT0M5LXV7GH', 'KSIWWZAII4AP33SDVZ2H', 'KS1242W68Y5QN3S32W3C', 'KS127D361PF0FTXDZ7C4', 'KS124YX6MWVXS3VQB238', 'KS128GG6NK6Y2K073W8R', 'KS441PQ64HT13P34T8T5', 'KS7G6XM6NHD5NMYBXMHK', 'KS123NL6ZT7N635KB88M', 'KS441536VTGSWK6MDLMT', 'KSY4WFI1S164RQUBSPCC', 'KS4425C7820LCHZS7VGX', 'KS1200364C9C1LK3V5Q1', 'KS1227D60Q7225FTK55V', 'KS122286ML7P3LG81023', 'KSJF3PBD3995K6E0OF1Z', 'KS125716TLTGH6SDHJD1', 'KS124TQ5ZQ3JY89WBZQ8', 'KS7G747655VG23WXMS9B', 'KSKJX44T33B6D4UCC8CB', 'KS1279P6NWS8ZD651971', 'ES2FD5A9EF4D189CD465', 'KS4418H63Z3RP725L3BW', 'KS124RX787SQ1WVD8XF6', 'KS125R96VYB8GM02DSMV', 'KS1253H61TTR1FZWSRH4', 'KS128D86HFQZWP7ZZY3H', 'KS7G5J170LW5TFR1PHCV', 'KS125ZB6BWF5RY40BH1B', 'KS120LB6XV5409BCQ0NF', 'KS7G7RG6HZ6DJGX617R2']",Informatique
Développeur(euse) Angular 11/.NET/C# (H/F),Maroc,Rabat,29/07/2021,/offre-emploi-developpeureuse-angular-11.netc-hf-recrutement-sofrecom-services-maroc-rabat-126312.html,"['KS440W865GC4VRBW6LJP', 'ESD3D2440C1EA13521F1', 'KS441LF7187KS0CV4B6Y', 'KS1243976G466GV63ZBY', 'KSM72DQX6NAMAD5W02FF', 'KS1208P6ZMZ4N872Y7X5', 'KS124FJ6XTZW8297NQG8', 'KS440W46YW91224JR6PB', 'KS120026VL50QFWT2281', 'KS1253H61TTR1FZWSRH4', 'KS120H6772VQ0MQ5RLVD', 'KS1219N6Z3XQ19V0HSKR']",Informatique
Assistant Due Diligence Compliance,Maroc,Technopolis,29/07/2021,/offre-emploi-assistant-due-diligence-compliance-recrutement-sofrecom-services-maroc-technopolis-126534.html,"['KS123K75YYK8VGH90NCS', 'ESA420F05EBBD34B3C2A', 'KS1218W78FGVPVP2KXPX', 'KS125716TLTGH6SDHJD1', 'KS440Q1695HNGHGP6T45', 'KS123N6726N4C5J0PGW1', 'KS122556LMQ829GZCCRV', 'KS120M16XCSQRBQ5ZH6D', 'KS127D361PF0FTXDZ7C4', 'KS126X663B21NB77ZHSP', 'KS122HK6LN2MZHFY69GJ']",Conseil / Etudes
Développeur Service Now,Maroc,Rabat,29/07/2021,/offre-emploi-developpeur-service-now-recrutement-sofrecom-services-maroc-rabat-127356.html,"['KS121F45VPV8C9W3QFYH', 'KS123K75YYK8VGH90NCS', 'KS125396806XPV2Z8XQ6', 'KS121T569X502KJPS0F3', 'KS1200578T5QCYT0Z98G', 'KS1243976G466GV63ZBY', 'KS120BC6BLYD8GXK5DSW', 'KS7G0C36YW29VS8KPC05', 'KS1200771D9CR9LB4MWW', 'ES486C652090D9D12C2B', 'KSYWNNQIULQ5NK3YDR0N']",Informatique
Architecte Infrastructure,Maroc,Rabat,29/07/2021,/offre-emploi-architecte-infrastructure-recrutement-sofrecom-services-maroc-rabat-125012.html,"['ES5E3AEFDA22D595C046', 'KS123Z75WFFSZPXNH04Q', 'KS441TM6SPMC9Q7PQ8FK', 'KS1205Y6CQ33MDZ4NZMC', 'KS440RW6M035NGGH4ZBC', 'KS440ZL60C82T4S7N3CW', 'KS1220L60W8P557BJZJS', 'KS441WM5XT7C1MFCR4VM', 'KS126XV5Z9556FJ30XZ6', 'KS123K75YYK8VGH90NCS', 'KS1243976G466GV63ZBY', 'KS127D361PF0FTXDZ7C4', 'KS440ZL74BB3MH72VLKX', 'KS120MQ655HPY3MW500F', 'KS4425C7820LCHZS7VGX', 'KS441P36DKPV9PPLT3M3', 'KS7G6D96PMHVV7MGQ3QS', 'KS1270Z63P4Z4DZB69TY', 'ESCDCFECA9D9CC5AA7A3', 'KS125BW74QLLYL9MMFR3', 'KS122HK6LN2MZHFY69GJ']",Informatique
Responsable Réseau et Sécurité,Maroc,Casanearshore,29/07/2021,/offre-emploi-responsable-reseau-et-securite-recrutement-sofrecom-services-maroc-casanearshore-125016.html,"['ESA0523F4BCB6FF01890', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KS1243976G466GV63ZBY', 'KS121GS76K4MBHNNMSL4', 'KS441K2756CXYXBG990G', 'KS1215K6L6WXCGBXK4JF', 'KS125PR73HNP7LH485XT', 'KS126YX6GF56X12MPN43', 'KS440HJ60P471BLMSHMM', 'KS122556LMQ829GZCCRV', 'KS1273X785K5TJTPHS5B', 'KS127D361PF0FTXDZ7C4', 'KS440DP6VB7S8QLNV6YT', 'KS125C05ZSYGWN3V1DXK', 'ESA859CB4AA7B897D348', 'KS120HC606XFBV3FV9PQ', 'KS121GX6D48DHXH6SCBC']",Informatique
Ingénieur Dimensionnement Radio Mobile,Maroc,Technopolis,29/07/2021,/offre-emploi-ingenieur-dimensionnement-radio-mobile-recrutement-sofrecom-services-maroc-technopolis-127355.html,"['KS123K75YYK8VGH90NCS', 'KS120626HMWCXJWJC7VK', 'KS1200364C9C1LK3V5Q1', 'KS122ZN5W4DW5ZFSJHQ5', 'KS122556LMQ829GZCCRV', 'KS441K2756CXYXBG990G', 'KS1279674GQFXZ35FKZC', 'KS127D361PF0FTXDZ7C4', 'KS1203M5X6LQVSRTW88J', 'ESD5D4847A6949E04CF7', 'KS1253H61TTR1FZWSRH4', 'KS126SJ6HMG0T0ZB9PDP', 'KS440BP6VCG8Y20J9B61', 'KS120XP636CB5432F5TP']",Informatique
Expert Technico Fonctionnel,Maroc,Rabat,29/07/2021,/offre-emploi-expert-technico-fonctionnel-recrutement-sofrecom-services-maroc-rabat-127354.html,"['KS1226Y6DNDT05G7FJ4J', 'KS121056X529461ZF6XW', 'KS121ZZ77NBG04MNWNQQ', 'KS125LS6N7WP4S6SFTCK', 'KS122556LMQ829GZCCRV', 'KS120BC6BLYD8GXK5DSW', 'KS1288R68BBGNNYH8119', 'KS124Q3726PHM9JNS05D', 'KS127F567D6W0VPKRSPS', 'KS1280B68GD79P4WMVYW', 'KS120626HMWCXJWJC7VK', 'ES7DB79B8D8E30056109', 'KS123K75YYK8VGH90NCS', 'KS1219S69HLWD9V0GPMS', 'KS1243976G466GV63ZBY', 'KS440BJ6KNCLNVY4Q946', 'KS127D361PF0FTXDZ7C4', 'KS122VT6S2JJ5C5D80NF', 'KS1282B5XTWY2CS142XL', 'KS4425C63RPH46FJ9BX7', 'KS127HT6PY61NVMR3PWG', 'KS4425C7820LCHZS7VGX', 'KS1200364C9C1LK3V5Q1', 'KS128446WNQLT2W3Z25J', 'KS1225377HQ9VXS4TT2D', 'ES9C0ADA3C9397DD6AED', 'KS120SX72T8B5VLXS1VN']",Informatique
Infographiste,Maroc,Technopolis,29/07/2021,/offre-emploi-infographiste-recrutement-sofrecom-services-maroc-technopolis-127353.html,"['KS120XG6W8TVT7Z23SQZ', 'KS1270N75FCHG3SZXY90', 'KS122HK6LN2MZHFY69GJ']",Informatique
Développeur Senior Back Office et Front Office,Maroc,Rabat,29/07/2021,/offre-emploi-developpeur-senior-back-office-et-front-office-recrutement-sofrecom-services-maroc-rabat-125263.html,"['KS4415Q6ZQNW127ZTWRN', 'KS125TB6YR6236RKM563', 'KS122VW78Q67XR4C3ZDW', 'KSARDJZ5Q5534ET9JYXW', 'ESB92020333F27589A43', 'KS7AASDV6UOE7VFBGF4D', 'KS120L96KMYTDJ48NRSH', 'ES8B03DAD3B526316ED9', 'KS440HG6KBDP396QBWL4', 'KS122556LMQ829GZCCRV', 'KS014HYY1YCDHKPSUBQ9', 'ESB7D4D9034BC8B2CAB1', 'KS120626HMWCXJWJC7VK', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'ES76F4C57A88877D6D64', 'KS1243976G466GV63ZBY', 'KS127D361PF0FTXDZ7C4', 'KS4420K676H1NVK75D94', 'KS441536VTGSWK6MDLMT', 'KS122286ML7P3LG81023', 'KS125716TLTGH6SDHJD1', 'KS1200364C9C1LK3V5Q1', 'KS1227D60Q7225FTK55V', 'KS7G747655VG23WXMS9B', 'KS7G08R67XD060RQPQV3', 'KSKJX44T33B6D4UCC8CB', 'ES2FD5A9EF4D189CD465', 'KS128D86HFQZWP7ZZY3H']",Informatique
Ingénieur Devops,Maroc,Rabat,29/07/2021,/offre-emploi-ingenieur-devops-recrutement-sofrecom-services-maroc-rabat-125200.html,"['KS125F678LV2KB3Z5XW0', 'ESA91D8112EB9ECA3570', 'KS126ZC73F61QCCXFNQZ', 'KS26BVAZEM0MFCVFST66', 'KS120L96KMYTDJ48NRSH', 'KS125LS6N7WP4S6SFTCK', 'KS1217R6SMDJ0WQHN6LK', 'KS122556LMQ829GZCCRV', 'ESFC2F3E50EB0CEA9F56', 'KS120BC6BLYD8GXK5DSW', 'KSFX6JBNDFS27G78LHSA', 'KS122W96T2T9J5PZ0VMP', 'KS123K75YYK8VGH90NCS', 'KS1218W78FGVPVP2KXPX', 'KSSVIW2ZWTU21AN89ZE5', 'KS1243976G466GV63ZBY', 'KS127D361PF0FTXDZ7C4', 'KS122VT6S2JJ5C5D80NF', 'KS120SQ5W4Q57JMD2Y81', 'KS1282B5XTWY2CS142XL', 'KS1282N6NQMZ95M1HJ7L', 'KS441WD75CKH6JF3WRCW', 'KSKILLO50UIM0419A5FA', 'KS125716TLTGH6SDHJD1', 'KSJF3PBD3995K6E0OF1Z', 'KS1256R70NYXZQCLX2S8', 'KS124RX787SQ1WVD8XF6', 'ESD5D4847A6949E04CF7', 'KS1225Z6Q7LCZF5Z6D65', 'KS7G5J170LW5TFR1PHCV', 'KS126Y762HGXSVQ1KZX2', 'ES653DA9F469DBE107E8', 'KS120LB6XV5409BCQ0NF', 'KSY4WFI1S164RQUBSPCC', 'KS120XP636CB5432F5TP']",Informatique
Architecte Infrastructure,Maroc,Technopolis,29/07/2021,/offre-emploi-architecte-infrastructure-recrutement-sofrecom-services-maroc-technopolis-126636.html,"['ES5E3AEFDA22D595C046', 'KS123Z75WFFSZPXNH04Q', 'KS126076WV5RGXNZKL94', 'KS1273X785K5TJTPHS5B', 'KS441TM6SPMC9Q7PQ8FK', 'KS1205Y6CQ33MDZ4NZMC', 'KS440RW6M035NGGH4ZBC', 'KS440ZL60C82T4S7N3CW', 'KS1267R72H1P0F4J08NQ', 'KS128CH6BW2KNWCCBQ0N', 'KS1220L60W8P557BJZJS', 'KS126XV5Z9556FJ30XZ6', 'KS123K75YYK8VGH90NCS', 'KS125PR73HNP7LH485XT', 'KS127D361PF0FTXDZ7C4', 'KS440ZL74BB3MH72VLKX', 'ESA0523F4BCB6FF01890', 'KS4425C7820LCHZS7VGX', 'KS441P36DKPV9PPLT3M3', 'KS7G6D96PMHVV7MGQ3QS', 'ESCDCFECA9D9CC5AA7A3', 'KS125BW74QLLYL9MMFR3', 'KS122HK6LN2MZHFY69GJ']",Informatique
Stagiaire en recrutement,Maroc,Technopolis,29/07/2021,/offre-emploi-stagiaire-en-recrutement-recrutement-sofrecom-services-maroc-technopolis-126854.html,"['KS4401D6PYRMFQC4HR62', 'KS121VD69464T1WDBBL0', 'KS124TG6C6GQ3RGYBJ3G', 'KS126X663B21NB77ZHSP']",Informatique
Chargé Moyens Généraux,Maroc,Fès,29/07/2021,/offre-emploi-charge-moyens-generaux-recrutement-alten-maroc-fes-127352.html,"['KS121986JDX6YR2BYKLG', 'KS122556LMQ829GZCCRV', 'KS1243976G466GV63ZBY', 'KS4425C7820LCHZS7VGX']",Automobile / Motos / Cycles
Project/Operations Manager,Maroc,Benguerir,29/07/2021,/offre-emploi-projectoperations-manager-recrutement-universite-mohammed-vi-polytechnique-benguerir-127345.html,"['KS1261W6S12LL9NC21GQ', 'KSNZWKEHKHI8AO84T47R', 'KS126X663B21NB77ZHSP', 'KS1267F6MSPN366LX7ST', 'ESB29DB73BC4491C5FED', 'KS122556LMQ829GZCCRV', 'KS123J07373VSJ0QY7BN', 'KS124JB619VXG6RQ810C', 'KS128866SHL94J005TTG', 'KS1259D6L30YYG3XR3VL', 'KS1282071M5KSZC066MZ', 'KS4401D6PYRMFQC4HR62', 'KS121FS5YRZMQRDG4Y59', 'KS123K75YYK8VGH90NCS', 'KS123PC6DY2MQV0XP43Q', 'KS127CR6S5TQJVYMG3HB', 'KS1243976G466GV63ZBY', 'KS1264K793QY5Q1BSXNF', 'KS127D361PF0FTXDZ7C4', 'KS7G3VS6MGJLL0NX5BY6', 'KS681KH79MJLQDPB9T88', 'KS7G2F36GFX1K55V6GK4', 'KS1282X64QGHTFWQ8J2Y', 'KS1269W6ZF8J5YJDDVN9', 'KS125SX6GJN9SHPQS27C', 'KS4407L6MZDDJJ0RDMMZ', 'KS120ZD6WQ71NHVC8HGG', 'KS125RZ5X2MBLVC6F634', 'KS1253H61TTR1FZWSRH4']",Autres services
Développeur en web mapping / Ingénieur en SIG-Géoinformatique-Géomatique / Ingénieur en développemen,Maroc,Benguerir,29/07/2021,/offre-emploi-developpeur-en-web-mapping-ingenieur-en-sig-geoinformatique-geomatique-ingenieur-en-developpemen-recrutement-universite-mohammed-vi-polytechnique-benguerir-127346.html,"['KS123K75YYK8VGH90NCS', 'KS1261Z68KSKR1X31KS3', 'KS1267F6MSPN366LX7ST', 'KS1218W78FGVPVP2KXPX', 'KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV', 'ESEB1D4619E6E83A061D', 'ES2933FAEF72CE4E2840']",Autres services
Advisory Support Manager,Maroc,Benguerir,29/07/2021,/offre-emploi-advisory-support-manager-recrutement-universite-mohammed-vi-polytechnique-benguerir-127347.html,"['KS123K75YYK8VGH90NCS', 'KS1267F6MSPN366LX7ST', 'ES76F4C57A88877D6D64', 'KS4425C7820LCHZS7VGX', 'KS1243976G466GV63ZBY', 'KS122556LMQ829GZCCRV', 'KSGXK4V37UJOG4OOJ2I5', 'KS1203C6N9B52QGB4H67', 'KS7AASDV6UOE7VFBGF4D']",Autres Industries
Engineer in Crop Improvement and plant phenotyp,Maroc,Benguerir,29/07/2021,/offre-emploi-engineer-in-crop-improvement-and-plant-phenotyp-recrutement-universite-mohammed-vi-polytechnique-benguerir-127348.html,"['KS4400Z66ZPBYGSKVLTV', 'KS124WN6BCCTF6KYZTB6', 'KS125F678LV2KB3Z5XW0', 'KS441S06L3NZBK0D6JM8', 'KSO5R441CVLUCQ73FDDM', 'KS7AASDV6UOE7VFBGF4D', 'KS1249367CK42Y150YK0', 'KS1210X6J1FXPJSKBY9X', 'KS7G4YT72YHJ3BVJ4P56', 'ESCCA4591B23864AA9F8', 'KS440Y868SJN67TTMF18', 'ES2E621C4D8134E1782A', 'KS123K75YYK8VGH90NCS', 'KS127YH68XH4W481FYPM', 'KS1218W78FGVPVP2KXPX', 'ES3138113FCCC45863D9', 'KS125B56QRYZLXXCSM5Q', 'KS121166ZTSL5011K9Q3', 'KS126T170M8MGM367X9T', 'ESCF60FB194AB00A363F', 'KS122JG6725F894VK2MF', 'KS7G747655VG23WXMS9B', 'KSKJX44T33B6D4UCC8CB', 'KS123X869MDB5374BK8S', 'KS123MP6KPNJF3GFZ5TS']",Autres services
Hardware Developer,Maroc,Benguerir,29/07/2021,/offre-emploi-hardware-developer-recrutement-universite-mohammed-vi-polytechnique-benguerir-127349.html,"['KS120D96FHL88PZDKZKH', 'ESA420F05EBBD34B3C2A', 'ES2933FAEF72CE4E2840', 'KS440Y76XJ99KMMZBVXK']",Autres services
SIG Analyst,Maroc,Benguerir,29/07/2021,/offre-emploi-sig-analyst-recrutement-universite-mohammed-vi-polytechnique-benguerir-127350.html,"['KS123K75YYK8VGH90NCS', 'KS120L16S3RLJ82VQ08H', 'KS121VD69464T1WDBBL0', 'KS1227D60Q7225FTK55V', 'ES70CD6E89F6DAD8F319', 'KS1243976G466GV63ZBY', 'KS120M86QF6X6S7QP3GG', 'ES36BB7D95D0BF489852', 'KS1280B68GD79P4WMVYW', 'KS1281M7573BG4S5QKMT']",Enseignement / Formation
PROJECT MANAGEMENT OFFICER,Maroc,Benguerir,29/07/2021,/offre-emploi-project-management-officer-recrutement-universite-mohammed-vi-polytechnique-benguerir-127351.html,"['KS123K75YYK8VGH90NCS', 'KS120M16XCSQRBQ5ZH6D', 'KS1243976G466GV63ZBY', 'KS1267F6MSPN366LX7ST']",Enseignement / Formation
Conseillers clients en prise de RDV,Maroc,Casablanca,29/07/2021,/offre-emploi-conseillers-clients-en-prise-de-rdv-recrutement-sitel-group-casablanca-127344.html,"['KS1230C5X5T37GZ1NJ2B', 'KS1243976G466GV63ZBY', 'KS440SJ73G5RZYMLVKV7', 'KS1287M692W39DYZN8ZZ', 'KS123MP6KPNJF3GFZ5TS']",Centre d'appel
Conseillers Clients en Emission d'Appels,Maroc,Casablanca,29/07/2021,/offre-emploi-conseillers-clients-en-emission-dappels-recrutement-sitel-group-casablanca-127343.html,"['KS440Q1695HNGHGP6T45', 'KS1230C5X5T37GZ1NJ2B', 'KS1243976G466GV63ZBY', 'KS1217P66NK6BW72M9FH']",Centre d'appel
Développeur Senior Power Bi,Maroc,Casablanca,29/07/2021,/offre-emploi-developpeur-senior-power-bi-recrutement-sofrecom-services-maroc-casablanca-127342.html,"['KS1218L60PDVZX16NZT1', 'KS120ZX7019J4V8DHBTM', 'KS120QQ6ZN003B8B7FK1', 'KS124H8672B9ZSM4WKKC', 'KS120BC6BLYD8GXK5DSW', 'KS1219P6MRT9KQQKGRYH', 'KS13USA80NE38XJHA2TL']",Internet / Multimédia
Architecte fonctionnel Big Data,Maroc,Casablanca,29/07/2021,/offre-emploi-architecte-fonctionnel-big-data-recrutement-sofrecom-services-maroc-casablanca-127341.html,"['KS440W865GC4VRBW6LJP', 'KS121VD69464T1WDBBL0', 'ESA420F05EBBD34B3C2A', 'KS44205768H7WH5XMYYD', 'KS120BC6BLYD8GXK5DSW', 'KS120GV5ZXR64CJLL1J4', 'KS1253H61TTR1FZWSRH4', 'KS7G0GF6DYD75RNFMC4Q', 'KS4407079KYKHGKH5LWZ', 'KS120L96KMYTDJ48NRSH']",Informatique
Plant controller (Profil Ingénieur Financier),Maroc,Casablanca,29/07/2021,/offre-emploi-plant-controller-profil-ingenieur-financier-recrutement-crouzet-casablanca-127340.html,"['KS123Y66DNRSJ1QGK9NW', 'KS1267F6MSPN366LX7ST', 'KS1218W78FGVPVP2KXPX', 'KS440LQ6G9FXYT6C7SWN', 'KS124XF6YSQ8SJVM9YJX', 'KS127D361PF0FTXDZ7C4', 'ESB6859F09DF2E149CC9', 'KS1203W702ND09XHKJR5', 'KS123MC78KV644P5DDZ0', 'KSNZWKEHKHI8AO84T47R']",Autres Industries
Contrôleur de Gestion (Senior),Maroc,Casablanca,29/07/2021,/offre-emploi-controleur-de-gestion-senior-recrutement-crouzet-casablanca-127125.html,"['KS123Y66DNRSJ1QGK9NW', 'KS1218W78FGVPVP2KXPX', 'KS1267F6MSPN366LX7ST', 'KS1253Q66NQSNHM7JR49', 'KS440LQ6G9FXYT6C7SWN', 'KS124XF6YSQ8SJVM9YJX', 'KS127D361PF0FTXDZ7C4', 'ESB6859F09DF2E149CC9', 'KS1203W702ND09XHKJR5', 'KS123MC78KV644P5DDZ0', 'KSNZWKEHKHI8AO84T47R', 'KS125B56QRYZLXXCSM5Q']",Autres Industries
Chef de Projet Organisation,Maroc,Casablanca,29/07/2021,/offre-emploi-chef-de-projet-organisation-recrutement-attijariwafa-bank-casablanca-127339.html,"['KS124VK6SPQB79SHC2XD', 'KS1267F6MSPN366LX7ST', 'KS120GV5ZXR64CJLL1J4']",Banque / Finance
Développeur Java,Maroc,Casablanca,29/07/2021,/offre-emploi-developpeur-java-recrutement-sofrecom-services-maroc-casablanca-127338.html,"['KS440W865GC4VRBW6LJP', 'KS440PN75SHRVSHJWRGV', 'KS1219W70LY1GXZDSKW5', 'KS120QQ6ZN003B8B7FK1', 'KS1243976G466GV63ZBY', 'KS125G6747QLJBX4T7MV', 'KSIWWZAII4AP33SDVZ2H', 'KS440BJ6KNCLNVY4Q946', 'KS440JQ6CH2PLBZVTYLV', 'KS122185W8CJGW4PSCRQ', 'KS122C775KRX1DK8Q1RQ', 'KS122VT6S2JJ5C5D80NF', 'KS120H6772VQ0MQ5RLVD', 'ES3394E4839769062BF9', 'ESDA3100E54C874B7AAD', 'KS1219S69HLWD9V0GPMS', 'KS120L96KMYTDJ48NRSH']",Informatique
Ingénieur Etudes et Développement Java/JEE EXPERT  (H/F),Maroc,Casablanca,29/07/2021,/offre-emploi-ingenieur-etudes-et-developpement-javajee-expert-hf-recrutement-umanis-casablanca-127337.html,"['KS121CX75Q8F638ZCJVZ', 'KS126QY605N7YVHFYCTW', 'KS1204L6HNLVRQVG3JHR', 'KS120076FGP5WGWYMP0F', 'KS120JM6ZKSY0Q8PJ7WT', 'KSIWWZAII4AP33SDVZ2H', 'KS440W46YW91224JR6PB', 'KS441QN6Q6TZD7YJHPFB', 'KSV56PQU1E0YB48SU2D7', 'KS1267G65F62ZDQ9W3DW', 'KS124PR62MV42B5C9S9F', 'KSW60XLVQ5ESG03VIF52']",Informatique
Data Protection Custodian,Maroc,Casablanca,29/07/2021,/offre-emploi-data-protection-custodian-recrutement-attijariwafa-bank-casablanca-127336.html,"['KS120WT63K4HC6NX7QXV', 'KS1227K6DGHN5PZTCDD0', 'KS120GV5ZXR64CJLL1J4', 'KS124VK6SPQB79SHC2XD']",Banque / Finance
Trader,Maroc,Casablanca,29/07/2021,/offre-emploi-trader-recrutement-attijariwafa-bank-casablanca-124924.html,"['KS123MC78KV644P5DDZ0', 'KS126X663B21NB77ZHSP']",Banque / Finance
Portfolio Manager,Maroc,Casablanca,29/07/2021,/offre-emploi-portfolio-manager-recrutement-attijariwafa-bank-casablanca-126929.html,"['KS120WT63K4HC6NX7QXV', 'KS1218W78FGVPVP2KXPX', 'KS125716TLTGH6SDHJD1']",Banque / Finance
Portfolio Analyst,Maroc,Casablanca,29/07/2021,/offre-emploi-portfolio-analyst-recrutement-attijariwafa-bank-casablanca-126934.html,"['KS120WT63K4HC6NX7QXV', 'KS1267F6MSPN366LX7ST']",Banque / Finance
Chef de projet / Transformation,Maroc,Casablanca,29/07/2021,/offre-emploi-chef-de-projet-transformation-recrutement-attijariwafa-bank-casablanca-126945.html,"['KS124VK6SPQB79SHC2XD', 'KS120GV5ZXR64CJLL1J4', 'ESDDECEF9E95F772C22F']",Banque / Finance
Directeur de projets / Transformation,Maroc,Casablanca,29/07/2021,/offre-emploi-directeur-de-projets-transformation-recrutement-attijariwafa-bank-casablanca-126966.html,"['KS1267F6MSPN366LX7ST', 'KS123K35XW0ZY6YB2QTW', 'KS123Y170JP7JBSFVBSS', 'ESEB1D4619E6E83A061D', 'KS120WT63K4HC6NX7QXV']",Banque / Finance
Data Protection Custodian,Maroc,Casablanca,29/07/2021,/offre-emploi-data-protection-custodian-recrutement-attijariwafa-bank-casablanca-127008.html,"['KS120WT63K4HC6NX7QXV', 'KS1227K6DGHN5PZTCDD0', 'KS120GV5ZXR64CJLL1J4', 'KS124VK6SPQB79SHC2XD']",Banque / Finance
Consultant BI – ETL IBM Datastage,Maroc,"Technopolis, Salé",29/07/2021,/offre-emploi-consultant-bi-etl-ibm-datastage-recrutement-dxc-technology-maroc-technopolis-sale-127335.html,"['KS123K75YYK8VGH90NCS', 'KS121VD69464T1WDBBL0', 'KS4425C7820LCHZS7VGX', 'KS1243976G466GV63ZBY', 'KSKJX44T33B6D4UCC8CB', 'KS124ZF6HGMF1ZZB6WH4', 'KS124Q3726PHM9JNS05D', 'KS121Z26S4VJLQ1WXN21', 'KS120SX72T8B5VLXS1VN']",Informatique
Conseiller de Clientèle,Maroc,Fès et régions,29/07/2021,/offre-emploi-conseiller-de-clientele-recrutement-bank-of-africa-fes-et-regions-127334.html,"['KS1212B6QR5SK1LSD4S4', 'KS9NT5AUVUUWK4EN32ZU', 'KS4425C7820LCHZS7VGX']",Banque / Finance
Conseiller de Clientèle,Maroc,Casablanca,29/07/2021,/offre-emploi-conseiller-de-clientele-recrutement-bank-of-africa-casablanca-127333.html,"['KS1212B6QR5SK1LSD4S4', 'KS9NT5AUVUUWK4EN32ZU', 'KS4425C7820LCHZS7VGX']",Banque / Finance
Conseiller de Clientèle,Maroc,Errachidia,29/07/2021,/offre-emploi-conseiller-de-clientele-recrutement-bank-of-africa-errachidia-124956.html,"['KS1212B6QR5SK1LSD4S4', 'KS9NT5AUVUUWK4EN32ZU', 'KS4425C7820LCHZS7VGX']",Banque / Finance
Télévendeurs/télévendeuses en émission d’appels pour un FAI WEEK-END OFF,Maroc,Casablanca,29/07/2021,/offre-emploi-televendeurstelevendeuses-en-emission-dappels-pour-un-fai-week-end-off-recrutement-umanis-casablanca-127332.html,"['KS122FX6SN0JZZ13B0FB', 'KS1243976G466GV63ZBY', 'KS120626HMWCXJWJC7VK', 'KS4425C7820LCHZS7VGX']",Centre d'appel
Chargé d'Appui Commercial,Maroc,Fès et régions,29/07/2021,/offre-emploi-charge-dappui-commercial-recrutement-bank-of-africa-fes-et-regions-124851.html,"['KS123B75Z8CKNHP05L6Y', 'KS7G7LT731301PM8PGN8', 'KS12647653C7ZTNV1CRR', 'KS127D361PF0FTXDZ7C4', 'KS124S079M84GF98VQPB']",Banque / Finance
télévendeurs/télévendeuses en émission d’appels pour un Fournisseur d’Energie Gaz et Electricté WEEK-END OFF,Maroc,Casablanca,29/07/2021,/offre-emploi-televendeurstelevendeuses-en-emission-dappels-pour-un-fournisseur-denergie-gaz-et-electricte-week-end-off-recrutement-umanis-casablanca-127331.html,"['KS122FX6SN0JZZ13B0FB', 'KS1243976G466GV63ZBY', 'KS120626HMWCXJWJC7VK', 'KS4425C7820LCHZS7VGX']",Centre d'appel
